country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,27.236,2008
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,27.642,2009
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,27.642,2010
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,26.829,2011
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,27.236,2012
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,28.862,2013
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,28.862,2014
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,28.862,2015
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,28.862,2016
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,29.268,2017
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,29.268,2018
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,38.618,2019
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,38.618,2020
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,39.837,2021
CHE,Switzerland,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,39.024,2022
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1990
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1991
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1992
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1993
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1994
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1995
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1996
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1997
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1998
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.675,1999
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,77.642,2000
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,77.642,2001
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,77.642,2002
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,75.210,2003
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,75.203,2004
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,75.203,2005
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,75.203,2006
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,72.764,2007
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,72.764,2008
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,72.358,2009
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,72.358,2010
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,73.171,2011
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,72.764,2012
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,71.138,2013
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,71.138,2014
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,71.138,2015
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,71.138,2016
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,70.732,2017
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,70.732,2018
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,61.382,2019
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,61.382,2020
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,60.163,2021
CHE,Switzerland,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,60.976,2022
CHE,Switzerland,rankdiff_hdi_phdi,Difference from HDI rank,PHDI,Planetary pressures–adjusted Human Development Index,-6,2022
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.032,1990
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.060,1991
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.087,1992
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.115,1993
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.143,1994
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.170,1995
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.266,1996
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.362,1997
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.458,1998
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.553,1999
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.649,2000
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,63.588,2001
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,65.527,2002
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,67.465,2003
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,69.404,2004
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,71.342,2005
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,77.312,2006
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,83.281,2007
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,89.250,2008
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,95.219,2009
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,95.320,2010
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,95.375,2011
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,95.566,2012
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.010,2013
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.455,2014
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.741,2015
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.442,2016
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.554,2017
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.667,2018
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.859,2019
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.940,2020
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.940,2021
CHE,Switzerland,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,96.940,2022
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,73.358,1990
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,73.521,1991
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,73.685,1992
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,73.848,1993
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,74.012,1994
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,74.175,1995
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,74.167,1996
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,74.158,1997
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,74.150,1998
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,74.142,1999
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,74.133,2000
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,75.081,2001
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,76.028,2002
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,76.975,2003
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,77.923,2004
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,78.870,2005
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,83.320,2006
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,87.769,2007
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,92.219,2008
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,96.669,2009
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,96.653,2010
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,96.775,2011
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.028,2012
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.321,2013
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.614,2014
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.463,2015
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.359,2016
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.440,2017
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.521,2018
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.533,2019
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.517,2020
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.517,2021
CHE,Switzerland,se_m,"Population with at least some secondary education, male (% ages 25 and older)",GII,Gender Inequality Index,97.517,2022
